ID de actividad,Fecha de la actividad,Nombre de la actividad,Tipo de actividad,Descripción de la actividad,Tiempo transcurrido,Distancia,Ritmo cardiaco máximo,Esfuerzo Relativo,Desplazamiento,Nota privada de actividad,Equipamiento de la actividad,Nombre del archivo,Peso del deportista,Peso de la bicicleta,Tiempo transcurrido,Tiempo en movimiento,Distancia,Velocidad máxima,Velocidad promedio,Desnivel positivo,Desnivel negativo,Desnivel bajo,Desnivel alto,Pendiente máxima,Pendiente promedio,Pendiente positiva promedio,Pendiente negativa promedio,Cadencia máx.,Cadencia promedio,Ritmo cardiaco máximo,Ritmo cardiaco promedio,Vatios máx.,Vatios promedio,Calorías,Temperatura máx.,Temperatura promedio,Esfuerzo Relativo,Trabajo total,Número de carreras,Tiempo en ascenso,Tiempo en descenso,Otro tiempo,Esfuerzo Percibido,Tipo,Hora de inicio,Potencia promedio ponderada,Recuento de potencia,Usar Esfuerzo Percibido,Esfuerzo Relativo percibido,Desplazamiento,Peso total levantado,Desde la carga,Distancia ajustada en pendientes,Hora de observación meteorológica,Condición meteorológica,Temperatura meteorológica,Temperatura aparente,Punto de rocío,Humedad,Presión meteorológica,Velocidad del viento,Ráfaga de viento,Dirección del viento,Intensidad de precipitación,Hora del amanecer,Hora del atardecer,Fase lunar,Bicicleta,Equipamiento,Probabilidad de precipitación,Tipo de precipitación,Nubosidad,Visibilidad meteorológica,Índice UV,Ozono meteorológico,Recuento de saltos,Grit total,Flow promedio,Denunciado,Velocidad promedio durante el tiempo transcurrido,Distancia en tierra,Distancia recientemente explorada,Distancia en rampas de tierra recientemente explorada,Recuento de actividades,Total de pasos,Ahorro en carbono,Largo de la piscina,Carga de entrenamiento,Intensidad,Ritmo ajustado en pendientes promedio,Tiempo cronometrado,Ciclos en total,Recuperación,Con mascota,Competición,Carrera de larga distancia,Por una causa,Multimedia
5922807052,"7 sept 2021, 17:32:23",Paddle surf 🏄🏻‍♂️,Surf de remo,"",4344,"4,67",142.0,13,false,,,activities/6296445747.fit.gz,,,4344.0,4146.0,4678.6,5.8,1.128,0.0,3.9,-0.1,4.3,1.8,-0.1,,,89.0,43.0,,113.0,,,367.0,,27.0,13.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.077,,,,,,,,,,,,,,,,,,""
5928113614,"8 sept 2021, 16:51:11",Actividad de noche,Surf de remo,,5186,"5,85",142.0,17,false,,,activities/6301975852.fit.gz,,,5186.0,4970.0,5855.1,5.4,1.178,3.6,6.2,-0.3,6.0,8.1,0.0,,,96.0,43.0,,115.0,,,459.0,,29.0,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.129,,,,,,,,,,,,,,,,,,""
5938289578,"10 sept 2021, 16:48:24",Series 8x4’/1’ descans,Surf de remo,"",4006,"8,60",167.0,27,false,,,activities/6312614002.fit.gz,,,4006.0,3989.0,8602.4,3.3,2.157,12.7,12.6,-1.0,4.1,14.4,0.0,,,74.0,44.0,,118.0,,,447.0,,30.0,27.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.147,,,,,,,,,,,,,,,,,,""
5954936839,"13 sept 2021, 16:51:00",Series Sup 10minR1 + 8x3’R2 + 2’ R1 descans,Surf de remo,"",3646,"6,85",176.0,67,false,,,activities/6330106304.fit.gz,,,3646.0,3602.0,6852.4,4.0,1.902,3.5,2.4,-0.3,3.5,12.5,0.0,,,79.0,48.0,,143.0,,,536.0,,30.0,67.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.879,,,,,,,,,,,,,,,,,,""
5965633893,"15 sept 2021, 16:43:52",Actividad de noche,Surf de remo,,2565,"4,12",131.0,6,false,,,activities/6341293412.fit.gz,,,2565.0,2565.0,4120.4,3.1,1.606,0.0,-0.1,-0.1,0.0,1.0,0.0,,,71.0,44.0,,99.0,,,188.0,,30.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.606,,,,,,,,,,,,,,,,,,""
5985177852,"19 sept 2021, 8:53:26",Actividad de mañana,Surf,,4439,"2,26",171.0,25,false,,,activities/6361767488.fit.gz,,,4439.0,3461.0,2266.1,3.9,0.655,0.0,0.2,-0.1,0.1,12.5,0.0,,,,,,129.0,,,568.0,,26.0,25.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.51,,,,,,,,,,,,,,,,,,""
5999234172,"21 sept 2021, 14:50:38",Actividad de tarde,Surf,,6354,"2,85",166.0,31,false,,,activities/6376513149.fit.gz,,,6354.0,4099.0,2858.5,5.2,0.697,2.5,0.8,-0.4,3.1,11.9,0.1,,,,,,130.0,,,586.0,,25.0,31.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.45,,,,,,,,,,,,,,,,,,""
6002858391,"22 sept 2021, 14:52:29",Actividad de tarde,Surf,,4562,"2,99",161.0,20,false,,,activities/6380307470.fit.gz,,,4562.0,3592.0,2994.7,19.0,0.834,4.0,-0.1,-0.1,4.4,12.5,0.1,,,,,,124.0,,,448.0,,24.0,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.656,,,,,,,,,,,,,,,,,,""
6012142084,"24 sept 2021, 14:40:35",Actividad de tarde,Surf,,3911,"2,16",144.0,12,false,,,activities/6390043349.fit.gz,,,3911.0,3398.0,2163.9,9.3,0.637,0.0,0.1,-0.5,3.5,34.7,0.0,,,,,,119.0,,,375.0,,24.0,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.553,,,,,,,,,,,,,,,,,,""
6038710653,"29 sept 2021, 16:38:12",Run after climbing,Carrera,"",1327,"5,03",169.0,39,false,,,activities/6417934276.fit.gz,,,1327.0,1324.0,5030.6,5.1,3.8,5.0,6.0,25.6,30.4,12.3,0.0,,,90.0,86.0,,157.0,,,298.0,,26.0,39.0,,,,,,,,,,,0.0,,0.0,,1.0,5063.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.791,,,,,,,,,,,,,,,,,,""
6063206945,"4 oct 2021, 16:19:07",Paddle surf 🏄🏻‍♂️,Surf de remo,"",2897,"3,07",120.0,7,false,,,activities/6443688335.fit.gz,,,2897.0,2776.0,3069.4,5.4,1.106,0.0,0.2,-0.2,0.3,2.0,0.0,,,83.0,40.0,,104.0,,,231.0,,24.0,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.06,,,,,,,,,,,,,,,,,,""
6121731804,"16 oct 2021, 5:58:01",Excursión de mañana,Senderismo,,32127,"22,00",175.0,146,false,,,activities/6505525468.fit.gz,,,32127.0,23692.0,22008.2,4.4,0.929,1367.0,1289.0,1390.0,2408.6,50.0,0.3,,,121.0,57.0,,128.0,,,2840.0,,22.0,146.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.685,18073.7,,,,,,,,,,,,,,,,,""
6166127240,"25 oct 2021, 15:06:52",Actividad de tarde,Surf,,4738,"2,34",154.0,15,false,,,activities/6552696879.fit.gz,,,4738.0,4108.0,2346.9,5.314,0.571,3.1,5.1,-0.5,3.8,8.9,-0.1,,,,,,115.0,,,448.0,,22.0,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.495,0.0,,,,,,,,,,,,,,,,,""
6354533957,"7 dic 2021, 10:04:12",Actividad a la hora del almuerzo,Snowboard,,13294,"15,83",138.0,9,false,,,activities/6754383784.fit.gz,,,13294.0,2712.0,15829.2,16.394,5.837,0.0,3433.0,1502.2,2617.0,46.7,0.0,,,,,,116.0,,,261.0,,19.0,9.0,,7,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.191,9856.6,,,,,,,,,,,,,,,,,""
6819007552,"13 mar 2022, 11:31:50",Actividad a la hora del almuerzo,Surf,,4240,"2,99",167.0,26,false,,,activities/7253987243.fit.gz,,,4240.0,3126.0,2996.7,9.162,0.959,2.9,11.1,-0.7,9.8,20.2,-0.3,,,,,,131.0,,,513.0,,21.0,26.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.707,0.0,,,,,,,,,,,,,,,,,""
6924802499,"3 abr 2022, 8:55:22",Excursión de mañana,Senderismo,,8922,"5,32",146.0,19,false,,,activities/7368548885.fit.gz,,,8922.0,5820.0,5321.8,3.066,0.914,487.0,522.0,20.0,452.0,50.0,-0.4,,,125.0,57.0,,115.0,,,755.0,,23.0,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.596,3579.3,,,,,,,,,,,,,,,,,""
6987172469,"14 abr 2022, 12:26:10",Excursión de tarde,Senderismo,,92323,"14,23",172.0,189,false,,,activities/7436013765.fit.gz,,,92323.0,16862.0,14233.5,10.768,0.844,1462.0,1471.0,1555.4,2986.0,50.0,0.0,,,114.0,56.0,,140.0,,,4221.0,,26.0,189.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.154,12607.4,,,,,,,,,,,,,,,,,""
7031358672,"24 abr 2022, 6:28:39",Carrera de mañana,Carrera,,3800,"7,75",190.0,71,false,,,activities/7484042540.fit.gz,,,3800.0,3629.0,7749.0,6.2,2.135,320.0,327.0,-5.8,224.8,49.9,0.0,,,125.0,78.0,,149.0,,,573.0,,19.0,71.0,,,,,,,,,,,,,0.0,,1.0,10175.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.039,2685.2,,,,,,,,,,,,,,,,,""
7212158271,"27 may 2022, 16:27:03",Actividad de noche,Surf de remo,,3159,"4,89",107.0,5,false,,,activities/7680587342.fit.gz,,,3159.0,2557.0,4892.8,3.57,1.913,0.0,0.0,-0.3,0.2,3.1,0.0,,,77.0,46.0,,90.0,,,154.0,,26.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.549,0.0,,,,,,,,,,,,,,,,,""
7378447335,"27 jun 2022, 17:19:23",Surf vespertino,Surf,,4247,"2,81",158.0,9,false,,,activities/7862390316.fit.gz,,,4247.0,2151.0,2813.6,9.809,1.308,0.0,0.0,-0.3,0.1,3.0,0.0,,,,,,119.0,,,409.0,,25.0,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.662,0.0,,,,,,,,,,,,,,,,,""
7388778521,"29 jun 2022, 17:24:37",Carrera de noche,Carrera,,1825,"6,45",192.0,96,false,,,activities/7873653554.fit.gz,,,1825.0,1825.0,6454.5,5.462,3.537,18.0,16.0,9.4,20.6,17.8,0.0,,,91.0,86.0,,172.0,,,393.0,,29.0,96.0,,,,,,,,,,,,,0.0,,1.0,6544.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.537,0.0,,,,,,,,,,,,,,,,,""
7399224228,"1 jul 2022, 16:35:27",Great session!,Surf,"",7259,"3,17",155.0,18,false,,,activities/7885060929.fit.gz,,,7259.0,3282.0,3170.2,9.611,0.966,0.0,-0.5,-0.5,0.1,3.7,0.0,,,,,,122.0,,,677.0,,26.0,18.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.437,0.0,,,,,,,,,,,,,,,,,""
7401165333,"2 jul 2022, 6:43:58",Surf matutino,Surf,,3418,"1,08",164.0,4,false,,,activities/7887210625.fit.gz,,,3418.0,839.0,1086.9,4.532,1.296,0.0,0.0,-0.1,0.0,1.1,0.0,,,,,,125.0,,,356.0,,26.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.318,0.0,,,,,,,,,,,,,,,,,""
7438633389,"9 jul 2022, 7:11:38",Surf de remo matutino,Surf de remo,,3037,"4,17",127.0,7,false,,,activities/7928288328.fit.gz,,,3037.0,2647.0,4174.9,5.274,1.577,0.0,-2.6,-0.2,2.6,15.6,0.1,,,84.0,35.0,,106.0,,,228.0,,31.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.375,0.0,,,,,,,,,,,,,,,,,""
7455124546,"12 jul 2022, 6:43:09",Surf de remo matutino,Surf de remo,,2421,"3,92",140.0,6,false,,,activities/7946423381.fit.gz,,,2421.0,1933.0,3924.7,5.736,2.03,0.0,0.5,-0.6,0.1,1.7,0.0,,,61.0,38.0,,116.0,,,210.0,,30.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.621,0.0,,,,,,,,,,,,,,,,,""
7466402152,"14 jul 2022, 6:57:34",Surf de remo matutino,Surf de remo,,5444,"10,95",135.0,20,false,,,activities/7958762994.fit.gz,,,5444.0,5412.0,10950.7,3.04,2.023,6.3,9.0,-1.7,5.4,18.4,0.0,,,77.0,40.0,,120.0,,,538.0,,31.0,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.012,5589.5,,,,,,,,,,,,,,,,,""
7514030743,"23 jul 2022, 7:30:18",Surf de remo matutino,Surf de remo,,2814,"5,79",142.0,13,false,,,activities/8011332138.fit.gz,,,2814.0,2814.0,5793.6,3.162,2.059,0.0,3.7,2.0,7.9,10.2,-0.1,,,69.0,42.0,,126.0,,,353.0,,32.0,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.059,3823.0,,,,,,,,,,,,,,,,,""
7527606560,"25 jul 2022, 17:59:35",Post padel,Carrera,"",3150,"5,01",186.0,36,false,,,activities/8026519867.fit.gz,,,3150.0,2743.0,5014.1,5.556,1.828,279.0,287.0,-2.4,213.8,49.5,-0.2,,,123.0,73.0,,143.0,,,397.0,,29.0,36.0,,,,,,,,,,,0.0,,0.0,,1.0,7018.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.592,2340.8,,,,,,,,,,,,,,,,,""
7544604764,"28 jul 2022, 18:15:17",Carrera de montaña vespertina,Carrera,,2618,"5,42",195.0,62,false,,,activities/8045303106.fit.gz,,,2618.0,2428.0,5427.0,5.636,2.235,266.0,281.0,-5.6,212.4,50.0,-0.3,,,109.0,74.0,,154.0,,,412.0,,28.0,62.0,,,,,,,,,,,,,0.0,,1.0,7168.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.073,2550.5,,,,,,,,,,,,,,,,,""
7553252825,"30 jul 2022, 7:30:03",Surf de remo matutino,Surf de remo,,4552,"6,01",132.0,12,false,,,activities/8054931215.fit.gz,,,4552.0,4477.0,6013.2,3.93,1.343,4.2,1.1,0.0,5.9,16.6,0.1,,,75.0,36.0,,106.0,,,350.0,,31.0,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.321,3814.5,,,,,,,,,,,,,,,,,""
7670634395,"20 ago 2022, 8:02:57",Excursión de mañana,Senderismo,,19360,"19,38",191.0,362,false,,,activities/8185751129.fit.gz,,,19360.0,16538.0,19380.4,3.026,1.172,662.0,665.0,1734.8,2239.4,49.8,0.0,,,97.0,57.0,,148.0,,,2458.0,,31.0,362.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.001,18864.9,,,,,,,,,,,,,,,,,""
7693301421,"23 ago 2022, 10:53:55",Senderismo a la hora del almuerzo,Senderismo,,105889,"17,99",137.0,58,false,,,activities/8211313461.fit.gz,,,105889.0,21841.0,17994.6,9.868,0.824,1406.0,1430.0,1972.6,3109.8,50.0,0.8,,,125.0,55.0,,102.0,,,2880.0,,25.0,58.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.17,13750.4,,,,,,,,,,,,,,,,,""
7737972408,"1 sept 2022, 17:05:45",Carrera de montaña vespertina,Carrera,,2500,"5,39",194.0,78,false,,,activities/8261743070.fit.gz,,,2500.0,2414.0,5389.3,5.196,2.233,272.0,280.0,1.0,220.2,49.5,-0.1,,,103.0,77.0,,159.0,,,424.0,,29.0,78.0,,,,,,,,,,,,,0.0,,1.0,7196.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.156,2280.1,,,,,,,,,,,,,,,,,""
7771023607,"7 sept 2022, 17:22:37",Carrera de noche,Carrera,,2378,"8,02",181.0,89,false,,,activities/8299174917.fit.gz,,,2378.0,2378.0,8025.3,5.47,3.375,8.0,11.0,6.2,14.8,8.6,0.0,,,90.0,86.0,,163.0,,,501.0,,29.0,89.0,,,,,,,,,,,,,0.0,,1.0,8061.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.375,126.8,,,,,,,,,,,,,,,,,""
7834432787,"19 sept 2022, 17:23:08",Carrera de noche,Carrera,,2132,"8,01",182.0,78,false,,,activities/8370725052.fit.gz,,,2132.0,2132.0,8012.6,5.168,3.758,8.0,11.0,4.4,14.8,8.1,0.0,,,92.0,87.0,,162.0,,,488.0,,26.0,78.0,,,,,,,,,,,,,0.0,,1.0,8039.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.758,129.3,,,,,,,,,,,,,,,,,""
8210361025,"3 dic 2022, 10:22:00",Senderismo a la hora del almuerzo,Senderismo,,14442,"11,91",167.0,56,false,,,activities/8796526010.fit.gz,,,14442.0,11966.0,11914.3,2.716,0.996,716.0,716.0,1281.4,1797.8,49.9,0.0,,,121.0,55.0,,113.0,,,1187.0,,20.0,56.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.825,10328.2,,,,,,,,,,,,,,,,,""
8386757250,"13 ene 2023, 13:20:58",Excursión de tarde,Senderismo,,9037,"7,73",148.0,20,false,,,activities/8995612009.fit.gz,,,9037.0,7001.0,7738.7,4.638,1.105,543.0,538.0,56.8,581.8,49.8,-0.1,,,123.0,53.0,,105.0,,,576.0,,24.0,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.856,7420.6,,,,,,,,,,,,,,,,,""
8774279071,"25 mar 2023, 6:03:53",Excursión de mañana,Senderismo,,23319,"10,16",173.0,46,false,,,activities/9416454213.fit.gz,,,23319.0,11600.0,10162.0,4.686,0.876,929.0,742.0,27.6,572.2,50.0,1.9,,,125.0,56.0,,112.0,,,1691.0,,26.0,46.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.436,9113.6,,,,,,,,,,,,,,,,,""
8923651557,"9 abr 2023, 11:40:28",Excursión de tarde,Senderismo,,5180,"5,30",122.0,14,false,,,activities/9574765606.fit.gz,,,5180.0,4823.0,5304.4,4.796,1.1,80.0,345.0,2570.4,2858.8,35.8,-5.1,,,88.0,54.0,,109.0,,,395.0,,22.0,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.024,5304.4,,,,,,,,,,,,,,,,,""
8923662810,"10 abr 2023, 1:32:18",Excursión de mañana,Senderismo,,22701,"13,48",158.0,68,false,,,activities/9574777157.fit.gz,,,22701.0,16073.0,13484.0,3.408,0.839,1203.0,351.0,2571.4,3433.8,50.0,6.3,,,115.0,53.0,,116.0,,,1647.0,,23.0,68.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.594,12626.3,,,,,,,,,,,,,,,,,""
8923670623,"11 abr 2023, 1:44:28",Excursión de mañana,Senderismo,,20188,"8,16",156.0,34,false,,,activities/9574785744.fit.gz,,,20188.0,8795.0,8166.6,10.864,0.929,487.0,375.0,3436.2,3825.0,50.0,1.4,,,93.0,52.0,,117.0,,,1136.0,,24.0,34.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.405,7805.3,,,,,,,,,,,,,,,,,""
8923679592,"12 abr 2023, 1:32:44",Excursión de mañana,Senderismo,,17182,"9,12",154.0,44,false,,,activities/9574795132.fit.gz,,,17182.0,11595.0,9119.9,4.874,0.787,834.0,431.0,3374.4,4017.6,49.9,4.5,,,125.0,54.0,,115.0,,,1205.0,,22.0,44.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.531,9119.9,,,,,,,,,,,,,,,,,""
8923684678,"13 abr 2023, 2:08:58",Excursión de mañana,Senderismo,,8937,"6,38",147.0,22,false,,,activities/9574800605.fit.gz,,,8937.0,7158.0,6387.8,7.24,0.892,453.0,82.0,4006.8,4380.0,49.9,5.8,,,80.0,52.0,,110.0,,,671.0,,23.0,22.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.715,6388.2,,,,,,,,,,,,,,,,,""
8923691433,"14 abr 2023, 1:23:57",Excursión de mañana,Senderismo,,16366,"3,83",145.0,14,false,,,activities/9574807723.fit.gz,,,16366.0,5451.0,3830.8,9.272,0.703,668.0,715.0,4195.8,5065.4,50.0,3.8,,,111.0,57.0,,101.0,,,1004.0,,21.0,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.234,3825.8,,,,,,,,,,,,,,,,,""
8923699864,"15 abr 2023, 0:58:11",Excursión de mañana,Senderismo,,14992,"9,46",138.0,33,false,,,activities/9574816525.fit.gz,,,14992.0,10797.0,9464.8,4.958,0.877,721.0,87.0,4195.4,4993.0,50.0,8.4,,,107.0,54.0,,111.0,,,1045.0,,19.0,33.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.631,9132.1,,,,,,,,,,,,,,,,,""
8923709158,"16 abr 2023, 0:24:47",Excursión de mañana,Senderismo,,18142,"9,65",146.0,39,false,,,activities/9574826537.fit.gz,,,18142.0,12153.0,9655.9,11.61,0.795,404.0,416.0,5001.4,5377.6,49.9,2.9,,,115.0,54.0,,112.0,,,1202.0,,19.0,39.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.532,9655.9,,,,,,,,,,,,,,,,,""
8923714975,"16 abr 2023, 22:14:49",Senderismo nocturno,Senderismo,,9937,"3,03",172.0,15,false,,,activities/9574832684.fit.gz,,,9937.0,3791.0,3033.5,11.738,0.8,410.0,428.0,5147.6,5600.2,50.0,-0.6,,,115.0,56.0,,122.0,,,1017.0,,22.0,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.305,3034.3,,,,,,,,,,,,,,,,,""
8923729373,"17 abr 2023, 2:17:43",Excursión de mañana,Senderismo,,24257,"17,69",146.0,52,false,,,activities/9574847874.fit.gz,,,24257.0,17841.0,17692.5,3.506,0.992,202.0,1439.0,3930.0,5189.0,40.3,-7.0,,,114.0,54.0,,107.0,,,1413.0,,22.0,52.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.729,17692.5,,,,,,,,,,,,,,,,,""
8923741147,"18 abr 2023, 1:36:06",Excursión de mañana,Senderismo,,19000,"13,86",130.0,35,false,,,activities/9574860815.fit.gz,,,19000.0,13820.0,13861.1,2.87,1.003,602.0,1093.0,3323.2,3958.6,49.7,-3.6,,,119.0,55.0,,100.0,,,1029.0,,24.0,35.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.73,13861.1,,,,,,,,,,,,,,,,,""
8924863902,"19 abr 2023, 1:25:30",Excursión de mañana,Senderismo,,26141,"17,83",160.0,67,false,,,activities/9576043400.fit.gz,,,26141.0,18702.0,17835.4,3.344,0.954,713.0,1278.0,2486.4,3366.2,49.9,-3.2,,,88.0,53.0,,111.0,,,1546.0,,25.0,67.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.682,17768.9,,,,,,,,,,,,,,,,,""
9077867983,"15 may 2023, 17:31:09",Carrera de montaña vespertina,Carrera,,6116,"8,19",202.0,177,false,,,activities/9738581876.fit.gz,,,6116.0,6030.0,8195.8,5.752,1.359,667.0,672.0,174.0,580.4,49.9,-0.1,,,107.0,65.0,,162.0,,,936.0,,23.0,177.0,,,,,,,,,,,,,0.0,,1.0,13071.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.34,7048.5,,,,10444.0,,,,,,,,,,,,,""
9134765858,"24 may 2023, 14:44:52",Carrera de montaña por la tarde,Carrera,"",7099,"10,31",202.0,287,false,,,activities/9800499444.fit.gz,,,7099.0,6957.0,10315.7,7.036,1.483,757.0,878.0,104.2,519.8,50.0,-1.2,,,125.0,69.0,,170.0,,,1208.0,,26.0,287.0,,,,,,,,,,,0.0,,0.0,,1.0,15873.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.453,3105.0,,,,12630.0,,,,,,,,,,,,,""
9203129690,"4 jun 2023, 17:14:18",Carrera de noche,Carrera,,2218,"8,01",170.0,65,false,,,activities/9873760873.fit.gz,,,2218.0,2218.0,8011.9,4.984,3.612,7.0,9.0,6.8,16.6,10.0,0.0,,,90.0,87.0,,157.0,,,494.0,,25.0,65.0,,,,,,,,,,,,,0.0,,1.0,8061.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.612,337.5,,,,6474.0,,,,,,,,,,,,,""
9278251433,"16 jun 2023, 16:53:11",Carrera de montaña vespertina,Carrera,,7578,"10,30",185.0,221,false,,,activities/9953017849.fit.gz,,,7578.0,6727.0,10308.5,6.514,1.532,634.0,672.0,182.1,491.6,50.0,-0.3,,,116.0,65.0,,161.0,,,1029.0,,30.0,221.0,,,,,,,,,,,,,0.0,,1.0,14647.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.36,8885.5,,,,13720.0,,,,,,,,,,,,,""
9439203322,"12 jul 2023, 17:41:50",Carrera de montaña vespertina,Carrera,,3815,"6,26",195.0,134,false,,,activities/10123796073.fit.gz,,,3815.0,3323.0,6267.3,4.864,1.886,360.0,363.0,1.0,221.4,48.6,-0.1,,,109.0,72.0,,166.0,,,528.0,,30.0,134.0,,,,,,,,,,,,,0.0,,1.0,8789.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.643,4277.2,,,,7554.0,,,,,,,,,,,,,""
9521069308,"25 jul 2023, 17:10:14",Carrera de montaña vespertina,Carrera,,8838,"11,43",196.0,190,false,,,activities/10210294112.fit.gz,,,8838.0,7883.0,11436.0,10.588,1.451,736.0,736.0,105.6,621.4,49.8,0.0,,,125.0,66.0,,155.0,,,1063.0,,29.0,190.0,,,,,,,,,,,,,0.0,,1.0,16233.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.294,4958.4,,,,15060.0,,,,,,,,,,,,,""
